AppID,App Name,All Review,All Percent,All People
891730,Monster Hunter: World - Deluxe Kit,Mostly Positive,72%,11
891810,Spintires: MudRunner - American Wilds,Mostly Positive,75%,90
891820,Hidden Folks - Beach Pack,Positive,93%,29
891860,Riddles of the Owls Kingdom,Mostly Positive,71%,39
891900,Horizon Chase Turbo Demo,Very Positive,97%,389
891920,THE ART - Puzzle,Positive,100%,19
891100,Ray of Light,Mostly Positive,71%,21
891130,SUPER FLAIL,Very Positive,92%,68
891230,Planet Coaster - Vintage Pack,Mostly Positive,78%,42
891301,War Thunder - Black Prince Pack,Mostly Negative,37%,16
891510,Love's Sweet Garnish,Very Positive,98%,145
890570,Almost Alive,Very Positive,93%,100
890070,秋色的記憶(體驗版) / Fall...in Love (Demo),Very Positive,98%,62
890300,Kitrinos: Inside the Cube,Positive,85%,21
889590,Archangel™: Hellfire Demo,Mostly Negative,30%,10
889630,A Light in the Dark Prologue Manga,Positive,92%,13
889740,The Oni Sellsword,Positive,93%,43
889770,UnHolY DisAsTeR,Very Positive,86%,60
889800,Bus Driver Simulator 2018 - Hungarian Legend,Positive,91%,12
889820,scrammunism,Positive,96%,25
889170,Battle Royale Builder,Positive,100%,19
889220,A Stickman Reality,Positive,85%,14
889240,Loot Box Simulator,Positive,84%,19
889270,Ninja from Hell vs. Reptiloids,Positive,100%,12
889320,The Plant,Positive,83%,18
889480,Virtual Virtual Reality,Very Positive,96%,150
888701,Varenje - Full Game DLC,Positive,80%,15
888990,Ameagari no Hanaby,Positive,100%,12
889010,Ameagari no Hanaby Demo,Positive,100%,12
889040,FPV Air 2,Very Positive,84%,50
888630,Another Sight,Positive,100%,36
888650,"Northgard - Sváfnir, Clan of the Snake",Mostly Positive,78%,78
888680,PRO EVOLUTION SOCCER 2019 DEMO,Mostly Negative,39%,"1,250"
887970,Generation Streets,Positive,94%,34
888000,Fox Hime Zero - MoriChan,Positive,100%,26
888040,Metal Fatigue,Very Positive,98%,62
888070,Railroad Tracks,Positive,80%,20
888180,"The Defector - Artbook, concept and production asset pack",Positive,96%,31
888260,Dabman: When the Haters Dab Back,Very Positive,91%,72
888360,The Vagrant Artbook,Positive,100%,13
887510,Galencia,Positive,100%,17
887530,President Yukino,Very Positive,83%,127
887730,Horde: Zombie Outbreak,Positive,87%,16
887850,TAL: Arctic,Mostly Positive,70%,10
887160,The Sunny Day 晴天,Positive,91%,23
887410,Hurricane Ship Ghost,Positive,100%,11
886460,Outside the Lines,Very Positive,87%,117
886750,Infliction Demo,Mostly Positive,78%,80
886910,Bus Simulator 18 - Country Skin & Decal Pack,Positive,91%,47
886930,Hiveswap Friendsim - Volume Six,Positive,100%,17
886040,Hentai Temple,Mostly Positive,72%,312
886070,Jewel Match Solitaire,Positive,84%,13
886370,Multicellular,Positive,83%,18
886400,TANGLEWOOD Demo,Positive,90%,21
885780,Legion's Crawl,Positive,87%,16
885790,Ayni Fairyland,Positive,100%,10
885950,Walk on Arrow,Positive,100%,10
885980,Walk on Arrow Demo,Positive,100%,10
885300,Lucy Got Problems Demo,Very Positive,98%,81
885470,Wired,Positive,100%,18
885550,Realm Royale - Alpha Pack,Very Positive,84%,51
885630,Floor Massacre,Positive,81%,11
885650,The Waters Above: Prelude,Positive,92%,40
885690,Liminal,Mostly Positive,76%,21
885730,Aerial Guardian,Mostly Negative,25%,40
884960,Rolling in the Reef,Positive,100%,14
885090,Digital Siege,Negative,5%,17
885120,Werewolves: Haven Rising,Positive,88%,17
885130,Werewolves: Haven Rising Demo,Positive,88%,17
885140,七人杀阵 - Seven Sacrifices,Mostly Positive,78%,245
884510,Grabity Demo,Positive,100%,14
884640,Mines and Magic,Positive,84%,19
949790,Rogue Bit,Positive,100%,11
950140,Hiding Spot,Positive,100%,12
950160,Miracle Circus 奇迹马戏团,Positive,100%,17
949580,Accurate Segmentation 2,Positive,88%,18
949370,Cateau,Positive,100%,16
949380,AV-17,Positive,88%,17
948630,Hentai MineSweeper,Very Positive,81%,99
947930,Car Mechanic Simulator 2018 - Porsche DLC,Positive,100%,21
947300,Grim Nights,Very Positive,93%,96
946780,MOMO.EXE 2,Positive,85%,14
946960,Premium Bowling Demo,Positive,93%,16
946970,Scroll Of Taiwu - OST,Very Positive,93%,92
947000,Pinball FX3 - Williams™ Pinball: Volume 1,Positive,82%,34
946380,TheMemory,Positive,84%,13
946610,Pocket Rogues,Positive,100%,22
946090,Hentai Neighbors,Positive,87%,32
945190,Pixel Hentai Mosaic Demo,Very Positive,91%,57
944940,Shift Quantum Demo,Positive,92%,13
944220,Gachi Heroes,Positive,97%,49
944370,Escape the Enterprise,Mostly Positive,75%,36
943810,Chaos Sector,Positive,93%,15
943390,Pan Panda,Very Positive,86%,82
943420,Coloring Pixels - Farm Pack,Mostly Positive,76%,13
943170,Blast the Past,Positive,90%,21
942420,Touhou: Dreaming Butterfly | 东方蝶梦志 Demo,Positive,86%,15
942280,Symbols: A Meadow comic book,Positive,100%,10
941220,Hiveswap Friendsim - Volume Twelve,Positive,100%,10
941241,MYM:Penguin Absa,Positive,100%,12
941410,Touhou: Dreaming Butterfly | 东方蝶梦志,Positive,86%,15
959870,The Monster,Positive,100%,17
959160,Hiveswap Friendsim - Volume Fourteen,Positive,100%,10
958560,Hentai Memory Puzzles,Positive,100%,15
957790,WAR DUST,Very Positive,86%,309
955060,The Watson-Scott Test,Mostly Positive,70%,119
955130,100% Orange Juice - Mei & Natsumi Character Pack,Positive,95%,21
954603,Groove Coaster - MEGALOVANIA,Positive,90%,10
954540,Shadowlings Demo,Positive,83%,12
954070,Beat Boxers,Positive,80%,20
953230,Quiver Dick's Terrible Tale For Terrible Parents To Read To Their Equally Terrible Children,Positive,100%,18
952880,Hentai tentacle bicycle race,Positive,87%,48
914980,PAPER FRONT,Positive,100%,17
915100,Night Dive Anniversary Sale,Very Positive,94%,"3,438"
914450,Test Subject 901,Positive,82%,17
914620,Mist Survival,Very Positive,82%,"2,205"
914690,Hentai Shooter 3D,Very Positive,83%,105
913910,Nightmare Of Melanie 梅兰妮的噩梦,Positive,94%,19
914000,Tiny Battle Simulator,Positive,100%,10
913590,Dimension Drifter,Positive,100%,12
913600,Galactic Lander,Positive,81%,11
913810,Hiveswap Friendsim - Volume Nine,Positive,100%,15
912890,Fruit Pop,Mostly Positive,78%,28
913090,Rogue Party,Positive,100%,12
912460,Fire Pro Wrestling World: New Japan Pro-Wrestling Collaboration,Mostly Positive,74%,27
912540,Monster Hunter: World - Original Soundtrack,Positive,93%,49
912560,PROZE: Prologue,Mostly Positive,72%,44
912600,Speedway Challenge Career,Positive,83%,12
912110,Ashley Clark: The Secrets of the Ancient Temple,Mostly Positive,76%,13
912370,Mahjong Club,Very Positive,83%,160
911550,Din's Legacy,Mostly Positive,76%,17
911540,The Walking Dead: The Final Season Demo,Very Positive,86%,"3,819"
910730,Solid Aether,Positive,92%,14
910880,Mad Tower Tycoon,Positive,88%,35
910320,阿达三国志2018,Mostly Positive,75%,36
910390,Stay or Leave / 留离,Positive,85%,14
909640,Euro Truck Simulator 2 - Dutch Paint Jobs Pack,Very Positive,96%,50
909720,Overcooked! 2 - Surf 'n' Turf,Positive,80%,46
909150,Cube Escape: Paradox - Chapter 2,Very Positive,90%,82
909420,NEKOPARA OVA Extra: NEKOPARA Extra OVA Non-Credit Ending Movie,Very Positive,99%,137
909580,Cortex,Positive,84%,19
909610,SYNTHETIK - Supporter Pack,Positive,100%,14
908650,The Tower of Beatrice Demo,Positive,92%,13
909080,Cube Escape: Paradox,Overwhelmingly Positive,96%,922
909090,Paradox: A Rusty Lake Film,Very Positive,99%,215
909110,Acid Nimbus,Very Positive,93%,72
908520,fpsVR,Very Positive,96%,51
907440,Keyhole Spy: Teachers,Mostly Positive,70%,24
919680,SCUM Deluxe,Very Positive,90%,304
919770,Farm Together - Wasabi Pack,Positive,91%,23
919170,Dude Cops,Positive,83%,12
918990,Gladio,Positive,84%,19
918390,Choice of Magics Demo,Very Positive,95%,60
918430,Second Second,Mostly Positive,78%,37
918530,The Dark Room,Very Positive,96%,66
918590,Ocean Nomad: Survival on Raft,Mostly Negative,30%,10
918820,Headliner: NoviNews,Positive,90%,21
918120,A.L.A.N.: Rift Breakers,Positive,100%,10
918130,Entre-Deux: Cursed,Positive,100%,10
918140,Hack the Core,Positive,80%,36
918170,Curiosity,Positive,86%,43
918380,Choice of Magics,Very Positive,95%,60
917660,Cardiganical,Positive,100%,16
916930,Red Crucible 2: Reborn,Very Positive,82%,290
916950,Awesome Pea,Positive,94%,17
917000,WORLD  HENTAI,Positive,86%,15
917013,Groove Coaster - B.B.K.K.B.K.K.,Positive,100%,13
917290,Duck Souls,Positive,97%,43
916390,Team Up,Negative,10%,10
916000,Hollow Knight - Gods & Nightmares,Very Positive,94%,67
916040,SFD,Positive,100%,24
916130,Meet the Miner - WDR VR Bergwerk,Mostly Positive,72%,18
915600,Them & Us,Mostly Positive,72%,18
925170,DinoTrek,Positive,83%,12
924650,秘封ナイトメアダイアリー ～ Violet Detector.,Mostly Positive,70%,187
924710,Dice Warrior,Positive,100%,11
924890,The Ultimate Clicker Master of the Universe,Positive,87%,16
924240,Them & Us Demo,Mostly Positive,72%,18
924280,BingoBango,Positive,100%,12
923720,东方大战争 ~ Touhou Big Big Battle - Character Pack 0,Positive,88%,25
923840,侠隐行录：困境疑云 - Wuxia archive: Crisis escape,Mostly Positive,77%,61
924020,Spellrune: Realm of Portals,Mostly Negative,26%,30
923470,MOMO.EXE,Very Positive,90%,181
923600,Druid Demo,Positive,95%,21
922520,Blood City,Positive,100%,11
922700,Hidden Animals : Photo Hunt,Positive,100%,11
922430,Hiveswap Friendsim - Volume Ten,Positive,100%,10
921770,HANZ!,Positive,100%,10
921950,Kingdom Come: Deliverance – The Amorous Adventures of Bold Sir Hans Capon,Mostly Negative,30%,260
920810,I ♥ You!,Mostly Positive,76%,52
920850,Battle For Landriel,Positive,91%,12
920520,Sexy Jigsaw,Positive,81%,27
920550,Puzzle Master,Positive,84%,39
920680,Fate Hunters,Very Positive,81%,55
211521,Max Payne 3: Hostage Negotiation Pack,0,0,0
211600,Thief Gold,Very Positive,92%,"1,230"
211720,The Elder Scrolls V: Skyrim - Dawnguard,Very Positive,89%,"1,128"
211740,Thief 2,Very Positive,93%,740
211780,Conflict Desert Storm,Very Positive,80%,376
211800,Dead Hungry Diner,Mostly Positive,79%,29
211820,Starbound,Very Positive,90%,"54,396"
211900,Conquest of Elysium 3,Very Positive,80%,250
212010,Galaxy on Fire 2™ Full HD,Mostly Positive,71%,705
212030,Kung Fu Strike: The Warrior's Rise,Mostly Positive,79%,614
212041,Kung Fu Strike: The Warrior's Rise - DLC,Positive,100%,11
212050,Resonance,Very Positive,91%,296
212110,Sugar Cube: Bittersweet Factory,Mostly Positive,78%,75
212140,Magical Diary Demo,Very Positive,92%,573
210944,Killing Floor - Golden Weapon Pack 2,Positive,88%,27
210945,Killing Floor - Mrs Foster DLC,Positive,92%,25
210950,Rune Classic,Very Positive,92%,348
210970,The Witness,Very Positive,84%,"5,596"
211010,Alien Shooter 2 Conscription,Mostly Positive,78%,50
211050,Battle vs Chess,Mostly Positive,72%,474
211070,Check vs. Mate,Mostly Positive,72%,474
211180,Unmechanical,Very Positive,92%,250
211260,They Bleed Pixels,Very Positive,87%,"1,837"
211340,Magical Diary,Very Positive,92%,573
211360,Offspring Fling!,Very Positive,89%,122
211420,DARK SOULS™: Prepare To Die Edition,Very Positive,89%,"47,782"
211440,Adventures of Shuggy,Very Positive,89%,245
210720,Blades of Time Demo,Very Positive,85%,325
210740,Analogue: A Hate Story Demo,Very Positive,94%,"1,435"
210770,Sanctum 2,Very Positive,93%,"6,438"
210870,Cloudberry Kingdom,Very Positive,92%,153
210908,Crusader Kings II: The Old Gods ,Mostly Positive,74%,122
210931,Killing Floor - KF Gold - Ash Harding,Positive,84%,38
210932,Killing Floor - Urban Nightmare Character Pack,Positive,86%,23
210933,Killing Floor - Harold Lott Character Pack,Very Positive,96%,77
210934,Killing Floor - Community Weapon Pack 1,Very Positive,88%,79
210936,Killing Floor - Chickenator DLC,Positive,91%,37
210937,Killing Floor - Robot Premium DLC Character,Mostly Positive,79%,34
210938,Killing Floor - Golden AK47 Assault Rifle,Positive,84%,32
210113,Street Fighter X Tekken DLC - Additional Characters Pack (12 Chars),Mostly Positive,71%,14
210130,Hegemony Gold: Wars of Ancient Greece,Very Positive,95%,99
210170,Spirits,Mostly Positive,73%,64
210230,Nancy Drew: Tomb of the Lost Queen,Positive,93%,15
210310,Binary Domain Demo,Very Positive,85%,"1,531"
210470,Sniper Elite V2 Demo,Very Positive,87%,"4,447"
210490,Fray,Negative,0%,40
210500,Fray Demo,Negative,0%,40
210550,Angry Birds Space,Very Positive,89%,370
209790,Splice,Very Positive,89%,158
209811,XCOM: Enemy Unknown Elite Soldier Pack,Mostly Positive,78%,211
209812,XCOM: Enemy Unknown: Slingshot DLC,Mostly Positive,78%,183
209830,Lone Survivor: The Director's Cut,Very Positive,88%,646
209870,Blacklight: Retribution,Mostly Positive,74%,"16,256"
209872,Blacklight Starter Pack,Mostly Negative,20%,10
209873,Blacklight: Retribution - Sniper Kit,Mostly Negative,33%,15
209950,Triple Town,Very Positive,92%,423
209360,AZMD! Scorepocalypse ,Mostly Positive,75%,36
209370,Analogue: A Hate Story,Very Positive,94%,"1,435"
209373,Analogue: A Hate Story Soundtrack,Positive,100%,11
209390,Dungeonbowl Knockout Edition,Mostly Negative,22%,40
209460,RAGE The Scorchers DLC,Very Positive,82%,157
209540,Strike Suit Zero,Very Positive,80%,"1,107"
209670,Cortex Command,Very Positive,81%,"1,257"
209690,Fieldrunners,Mostly Positive,74%,83
208981,Dismal Swamp DLC,Positive,80%,10
209060,Drunken Robot Pornography,Very Positive,83%,448
209080,Guns of Icarus Online,Very Positive,92%,"8,159"
209190,Stealth Bastard Deluxe,Very Positive,88%,463
209230,Sherlock Holmes and The Hound of The Baskervilles,Very Positive,83%,111
209270,Hero Academy,Mostly Positive,72%,429
208710,Colour Bind,Mostly Positive,70%,17
208730,Game of Thrones ,Mostly Positive,71%,"1,091"
208740,Game of Thrones DLC - Beyond the Wall (Blood Bound),Positive,80%,30
208741,Game of Thrones - Weapon Pack,Positive,91%,12
208742,Game of Thrones - Dog Pack,Mostly Positive,76%,13
208750,Apotheon,Very Positive,90%,"1,958"
208375,Train Simulator: BR Class 50 Loco Add-On,Positive,100%,16
208379,Train Simulator: Class 86 Loco Add-On,Positive,92%,14
208400,Avernum: Escape From the Pit,Very Positive,92%,589
208460,Tryst,Negative,17%,29
208480,Assassin's Creed® III,Mostly Positive,74%,"9,745"
208500,F1 2012,Very Positive,87%,829
208541,Dungeon Defenders - Series EV Hero DLC,Mostly Positive,78%,14
208544,Dungeon Defenders - Summoner Hero DLC,Positive,90%,21
208575,Dishonored: The Knife of Dunwall,Very Positive,92%,285
208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,Very Positive,88%,"7,392"
208600,Lunar Flight,Very Positive,87%,405
208620,Midnight Mysteries: Salem Witch Trials,Mostly Positive,70%,27
208630,Midnight Mysteries 3: Devil on the Mississippi,Positive,90%,20
208640,Midnight Mysteries 4: Haunted Houdini,Positive,94%,19
208670,Blades of Time,Very Positive,85%,325
208690,Borderlands 2: Creature Slaughterdome,Very Positive,82%,81
208302,Train Simulator: Somerset & Dorset Railway Route Add-On,Positive,81%,22
208303,Train Simulator: East Coast Main Line Route Add-On,Positive,80%,21
208306,Train Simulator: US Loco & Asset Pack,Positive,83%,24
208318,Train Simulator: PRR Baldwin Centipede Loco Add-On,Positive,100%,10
208319,Train Simulator: Union Pacific SD45 Loco Add-On,Positive,100%,12
208346,Train Simulator: Class 158 DMU Add-On,Mostly Positive,75%,12
208348,Train Simulator: NKP S-2 Class 'Berkshire' Loco Add-On,Mostly Positive,71%,14
208352,Train Simulator: Southern Pacific GS-4 Loco Add-On,Mostly Positive,78%,32
208363,Train Simulator: LNER Class A3 ‘Flying Scotsman’ Loco Add-On,Positive,90%,20
208364,Train Simulator: Class 170 ‘Turbostar’ DMU Add-On,Positive,90%,31
208365,Train Simulator: SD70 V2 Volume 2 Loco Add-On,Mostly Positive,76%,21
208369,Train Simulator: EWS Class 67 Loco Add-On,Positive,92%,13
207990,Sine Mora Demo,Very Positive,84%,493
208010,Noitu Love 2 Devolution Demo,Very Positive,94%,390
208070,Waveform Demo,Very Positive,84%,"1,872"
208140,Endless Space,Very Positive,80%,"5,580"
208200,DOOM 3: BFG Edition,Very Positive,82%,"2,944"
208280,Train Simulator: London to Brighton Route Add-On,Very Positive,90%,62
208282,Train Simulator: BR Robinson Class O4 Loco Add-On,Positive,80%,10
208283,Train Simulator: DB ICE 3 EMU Add-On,Positive,85%,21
208284,Train Simulator: Class 67 Diamond Jubilee Loco Add-On,Positive,88%,18
208286,Train Simulator: Sherman Hill Route Add-On,Positive,87%,41
208287,Train Simulator: Southern Class 421 ‘4CIG’ EMU Add-On,Positive,83%,12
208288,Train Simulator: Munich-Augsburg Route Add-On,Mostly Positive,70%,51
208293,Train Simulator: LNER/BR Class J94 Loco Add-On,Positive,83%,12
208294,Train Simulator: Class J94 ‘Memories of Maerdy’ Loco Add-On,Mostly Positive,75%,12
208296,Train Simulator: Amtrak F40PH ‘California Zephyr’ Loco Add-On,Positive,93%,16
208298,Train Simulator: BR Class 33 Loco Add-On,Positive,100%,11
208300,Train Simulator: European Loco & Asset Pack,Mostly Positive,79%,59
208301,Train Simulator: Great Western Main Line Route Add-On,Positive,82%,34
207320,Ys: The Oath in Felghana,Very Positive,94%,829
207350,Ys Origin,Overwhelmingly Positive,95%,"1,494"
207380,eXceed 2nd - Vampire REX,Very Positive,91%,139
207400,eXceed 3rd - Jade Penetrate Black Package,Very Positive,92%,379
207420,Wizorb,Mostly Positive,77%,395
207490,Rayman Origins,Very Positive,92%,"1,372"
207510,Rayman Origins Demo,Very Positive,92%,"1,371"
207530,Noitu Love 2 Devolution,Very Positive,94%,390
207570,English Country Tune,Very Positive,94%,111
207610,The Walking Dead,Overwhelmingly Positive,96%,"28,275"
207620,The Walking Dead: 400 Days,Mostly Positive,77%,704
207650,A Virus Named TOM,Mostly Positive,71%,57
207690,Botanicula,Overwhelmingly Positive,96%,"2,195"
207730,Arena Wars 2,Mostly Negative,32%,328
207750,Symphony,Very Positive,87%,721
207770,Men Of War: Assault Squad GOTY Demo,Very Positive,87%,"2,390"
207790,Jane's Advanced Strike Fighters,Mostly Negative,31%,300
207815,PAYDAY: Wolf Pack,Very Positive,93%,636
207816,PAYDAY: The Heist Game Soundtrack,Very Positive,97%,277
207870,Borderlands 2: Captain Scarlett and her Pirate's Booty,Very Positive,85%,238
207930,Sacred Citadel,Mostly Positive,73%,411
207970,Bang Bang Racing Demo,Very Positive,82%,192
207020,Bang Bang Racing,Very Positive,82%,192
207040,Sine Mora,Very Positive,84%,493
207080,Indie Game: The Movie,Overwhelmingly Positive,96%,839
207100,Castle Crashers Demo,Overwhelmingly Positive,96%,"35,110"
207140,SpeedRunners,Very Positive,93%,"12,903"
207150,Stellar Impact,Mostly Negative,37%,442
207170,Legend of Grimrock,Very Positive,94%,"3,137"
207230,Archeblade,Mostly Positive,73%,"7,684"
207250,Cubemen,Mostly Positive,75%,316
206521,Spiral Knights: Operation Crimson Hammer,Positive,91%,48
206610,3SwitcheD,Mostly Negative,35%,120
206650,Scoregasm Demo,Very Positive,86%,73
206690,iBomber Defense Pacific,Very Positive,85%,106
206730,Dead Hungry Diner Demo,Mostly Positive,79%,29
206190,Gunpoint,Overwhelmingly Positive,97%,"7,855"
206210,Gotham City Impostors: Free To Play,Very Positive,84%,"10,966"
206250,ClaDun x2,Mostly Positive,79%,67
206290,Unstoppable Gorg Demo,Mostly Positive,77%,163
206370,Tales from Space: Mutant Blobs Attack,Very Positive,92%,267
206410,Crazy Machines Elements,Positive,80%,15
206420,Saints Row IV,Very Positive,92%,"40,294"
206450,To the Moon Soundtrack,Very Positive,98%,191
206480,Dungeons & Dragons Online®,Mostly Positive,72%,"2,239"
206500,AirMech Strike,Very Positive,84%,"8,965"
205690,1000 Amps,Mostly Positive,78%,105
